INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2001010001','2001010001',TO_DATE('2020-01-02', 'YYYY-MM-DD'),TO_DATE('2020-01-09', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105130011','2001160001',TO_DATE('2021-05-16', 'YYYY-MM-DD'),TO_DATE('2021-05-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105130012','2002010011',TO_DATE('2021-05-17', 'YYYY-MM-DD'),TO_DATE('2021-05-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105130013','2001070006',TO_DATE('2021-05-16', 'YYYY-MM-DD'),TO_DATE('2021-05-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105130014','2001070016',TO_DATE('2021-05-16', 'YYYY-MM-DD'),TO_DATE('2021-05-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105130015','2001220007',TO_DATE('2021-05-15', 'YYYY-MM-DD'),TO_DATE('2021-05-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105130016','2002010003',TO_DATE('2021-05-13', 'YYYY-MM-DD'),TO_DATE('2021-05-17', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105130017','2001070016',TO_DATE('2021-05-17', 'YYYY-MM-DD'),TO_DATE('2021-05-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105130018','2001100007',TO_DATE('2021-05-13', 'YYYY-MM-DD'),TO_DATE('2021-05-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105150001','2002010018',TO_DATE('2021-05-15', 'YYYY-MM-DD'),TO_DATE('2021-05-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105150002','2001100006',TO_DATE('2021-05-15', 'YYYY-MM-DD'),TO_DATE('2021-05-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105150003','2001070008',TO_DATE('2021-05-17', 'YYYY-MM-DD'),TO_DATE('2021-05-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105150004','2001160005',TO_DATE('2021-05-16', 'YYYY-MM-DD'),TO_DATE('2021-05-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105150005','2001160003',TO_DATE('2021-05-19', 'YYYY-MM-DD'),TO_DATE('2021-05-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105150006','2002010005',TO_DATE('2021-05-19', 'YYYY-MM-DD'),TO_DATE('2021-05-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105150007','2001160004',TO_DATE('2021-05-19', 'YYYY-MM-DD'),TO_DATE('2021-05-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105150008','2001050003',TO_DATE('2021-05-17', 'YYYY-MM-DD'),TO_DATE('2021-05-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105170001','2001100008',TO_DATE('2021-05-17', 'YYYY-MM-DD'),TO_DATE('2021-05-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105170002','2001070015',TO_DATE('2021-05-19', 'YYYY-MM-DD'),TO_DATE('2021-05-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2105170003','2001020002',TO_DATE('2021-05-18', 'YYYY-MM-DD'),TO_DATE('2021-05-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106010001','2002010005',TO_DATE('2021-06-03', 'YYYY-MM-DD'),TO_DATE('2021-06-08', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106010002','2001020006',TO_DATE('2021-06-04', 'YYYY-MM-DD'),TO_DATE('2021-06-10', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106030001','2001140001',TO_DATE('2021-06-04', 'YYYY-MM-DD'),TO_DATE('2021-06-07', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106030002','2001120002',TO_DATE('2021-06-06', 'YYYY-MM-DD'),TO_DATE('2021-06-12', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106030003','2001100003',TO_DATE('2021-06-07', 'YYYY-MM-DD'),TO_DATE('2021-06-09', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106030004','2001200002',TO_DATE('2021-06-06', 'YYYY-MM-DD'),TO_DATE('2021-06-12', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106030005','2002010022',TO_DATE('2021-06-07', 'YYYY-MM-DD'),TO_DATE('2021-06-09', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106030006','2001220001',TO_DATE('2021-06-04', 'YYYY-MM-DD'),TO_DATE('2021-06-08', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106060001','2002010009',TO_DATE('2021-06-06', 'YYYY-MM-DD'),TO_DATE('2021-06-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106060002','2001160002',TO_DATE('2021-06-06', 'YYYY-MM-DD'),TO_DATE('2021-06-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106060003','2001100001',TO_DATE('2021-06-08', 'YYYY-MM-DD'),TO_DATE('2021-06-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106060004','2001070007',TO_DATE('2021-06-10', 'YYYY-MM-DD'),TO_DATE('2021-06-14', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106060005','2001020005',TO_DATE('2021-06-10', 'YYYY-MM-DD'),TO_DATE('2021-06-14', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106060006','2002010002',TO_DATE('2021-06-07', 'YYYY-MM-DD'),TO_DATE('2021-06-14', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106060007','2002010018',TO_DATE('2021-06-08', 'YYYY-MM-DD'),TO_DATE('2021-06-14', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106060008','2001120002',TO_DATE('2021-06-08', 'YYYY-MM-DD'),TO_DATE('2021-06-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106060009','2001220002',TO_DATE('2021-06-08', 'YYYY-MM-DD'),TO_DATE('2021-06-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106080001','2002010014',TO_DATE('2021-06-10', 'YYYY-MM-DD'),TO_DATE('2021-06-13', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106080002','2001160002',TO_DATE('2021-06-12', 'YYYY-MM-DD'),TO_DATE('2021-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106110001','2001180003',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106110002','2001120002',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106110003','2001100004',TO_DATE('2021-06-13', 'YYYY-MM-DD'),TO_DATE('2021-06-15', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106110004','2002010014',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106110005','2001180003',TO_DATE('2021-06-13', 'YYYY-MM-DD'),TO_DATE('2021-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106110006','2001020005',TO_DATE('2021-06-15', 'YYYY-MM-DD'),TO_DATE('2021-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106110007','2001180001',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106110008','2001180004',TO_DATE('2021-06-13', 'YYYY-MM-DD'),TO_DATE('2021-06-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106110009','2002010019',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106130001','2001020007',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106130002','2001020008',TO_DATE('2021-06-16', 'YYYY-MM-DD'),TO_DATE('2021-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106130003','2001010003',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106130004','2001010003',TO_DATE('2021-06-15', 'YYYY-MM-DD'),TO_DATE('2021-06-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106130005','2001180001',TO_DATE('2021-06-16', 'YYYY-MM-DD'),TO_DATE('2021-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106130006','2001200001',TO_DATE('2021-06-17', 'YYYY-MM-DD'),TO_DATE('2021-06-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106130007','2001010003',TO_DATE('2021-06-13', 'YYYY-MM-DD'),TO_DATE('2021-06-17', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106130008','2002010021',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106130009','2001070015',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140001','2001200005',TO_DATE('2021-06-16', 'YYYY-MM-DD'),TO_DATE('2021-06-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140002','2001020007',TO_DATE('2021-06-18', 'YYYY-MM-DD'),TO_DATE('2021-06-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140003','2001200004',TO_DATE('2021-06-17', 'YYYY-MM-DD'),TO_DATE('2021-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140004','2001010004',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140005','2001140003',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140006','2001140001',TO_DATE('2021-06-17', 'YYYY-MM-DD'),TO_DATE('2021-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140007','2001180001',TO_DATE('2021-06-15', 'YYYY-MM-DD'),TO_DATE('2021-06-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140008','2002010020',TO_DATE('2021-06-14', 'YYYY-MM-DD'),TO_DATE('2021-06-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140009','2002010002',TO_DATE('2021-06-16', 'YYYY-MM-DD'),TO_DATE('2021-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106140010','2001010004',TO_DATE('2021-06-17', 'YYYY-MM-DD'),TO_DATE('2021-06-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106150001','2001100007',TO_DATE('2021-06-17', 'YYYY-MM-DD'),TO_DATE('2021-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106150002','2001020007',TO_DATE('2021-06-18', 'YYYY-MM-DD'),TO_DATE('2021-06-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170001','2002040002',TO_DATE('2021-06-21', 'YYYY-MM-DD'),TO_DATE('2021-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170002','2001020003',TO_DATE('2021-06-21', 'YYYY-MM-DD'),TO_DATE('2021-06-27', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170003','2001120002',TO_DATE('2021-06-19', 'YYYY-MM-DD'),TO_DATE('2021-06-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170004','2002010003',TO_DATE('2021-06-18', 'YYYY-MM-DD'),TO_DATE('2021-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170005','2001200005',TO_DATE('2021-06-18', 'YYYY-MM-DD'),TO_DATE('2021-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170006','2001140004',TO_DATE('2021-06-17', 'YYYY-MM-DD'),TO_DATE('2021-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170007','2001220003',TO_DATE('2021-06-19', 'YYYY-MM-DD'),TO_DATE('2021-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170008','2001010002',TO_DATE('2021-06-18', 'YYYY-MM-DD'),TO_DATE('2021-06-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170009','2001020007',TO_DATE('2021-06-18', 'YYYY-MM-DD'),TO_DATE('2021-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170010','2002040002',TO_DATE('2021-06-18', 'YYYY-MM-DD'),TO_DATE('2021-06-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170011','2001160008',TO_DATE('2021-06-18', 'YYYY-MM-DD'),TO_DATE('2021-06-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170012','2001140004',TO_DATE('2021-06-21', 'YYYY-MM-DD'),TO_DATE('2021-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170013','2001160005',TO_DATE('2021-06-20', 'YYYY-MM-DD'),TO_DATE('2021-06-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170014','2001070004',TO_DATE('2021-06-19', 'YYYY-MM-DD'),TO_DATE('2021-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106170015','2001160006',TO_DATE('2021-06-18', 'YYYY-MM-DD'),TO_DATE('2021-06-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106180001','2001050004',TO_DATE('2021-06-19', 'YYYY-MM-DD'),TO_DATE('2021-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106180002','2001100001',TO_DATE('2021-06-20', 'YYYY-MM-DD'),TO_DATE('2021-06-27', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106180003','2001220008',TO_DATE('2021-06-20', 'YYYY-MM-DD'),TO_DATE('2021-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106180004','2001070016',TO_DATE('2021-06-19', 'YYYY-MM-DD'),TO_DATE('2021-06-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106180005','2002010013',TO_DATE('2021-06-20', 'YYYY-MM-DD'),TO_DATE('2021-06-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106200001','2002010016',TO_DATE('2021-06-20', 'YYYY-MM-DD'),TO_DATE('2021-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106200002','2001070012',TO_DATE('2021-06-23', 'YYYY-MM-DD'),TO_DATE('2021-06-28', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106200003','2001180003',TO_DATE('2021-06-22', 'YYYY-MM-DD'),TO_DATE('2021-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106200004','2001010003',TO_DATE('2021-06-22', 'YYYY-MM-DD'),TO_DATE('2021-06-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106200005','2002010005',TO_DATE('2021-06-22', 'YYYY-MM-DD'),TO_DATE('2021-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2106200006','2002010014',TO_DATE('2021-06-22', 'YYYY-MM-DD'),TO_DATE('2021-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010001','2002010011',TO_DATE('2021-07-02', 'YYYY-MM-DD'),TO_DATE('2021-07-05', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010002','2001020006',TO_DATE('2021-07-02', 'YYYY-MM-DD'),TO_DATE('2021-07-04', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010003','2001120002',TO_DATE('2021-07-05', 'YYYY-MM-DD'),TO_DATE('2021-07-09', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010004','2001070014',TO_DATE('2021-07-02', 'YYYY-MM-DD'),TO_DATE('2021-07-04', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010005','2001020007',TO_DATE('2021-07-03', 'YYYY-MM-DD'),TO_DATE('2021-07-07', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010006','2001200003',TO_DATE('2021-07-02', 'YYYY-MM-DD'),TO_DATE('2021-07-04', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010007','2001200005',TO_DATE('2021-07-05', 'YYYY-MM-DD'),TO_DATE('2021-07-10', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010008','2001140004',TO_DATE('2021-07-04', 'YYYY-MM-DD'),TO_DATE('2021-07-08', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010009','2001010004',TO_DATE('2021-07-02', 'YYYY-MM-DD'),TO_DATE('2021-07-09', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010010','2001200003',TO_DATE('2021-07-01', 'YYYY-MM-DD'),TO_DATE('2021-07-04', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010011','2001020004',TO_DATE('2021-07-03', 'YYYY-MM-DD'),TO_DATE('2021-07-08', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010012','2002010021',TO_DATE('2021-07-03', 'YYYY-MM-DD'),TO_DATE('2021-07-08', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010013','2001140003',TO_DATE('2021-07-05', 'YYYY-MM-DD'),TO_DATE('2021-07-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010014','2002010001',TO_DATE('2021-07-01', 'YYYY-MM-DD'),TO_DATE('2021-07-04', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010015','2001050003',TO_DATE('2021-07-03', 'YYYY-MM-DD'),TO_DATE('2021-07-06', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010016','2001220008',TO_DATE('2021-07-01', 'YYYY-MM-DD'),TO_DATE('2021-07-03', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107010017','2002010017',TO_DATE('2021-07-05', 'YYYY-MM-DD'),TO_DATE('2021-07-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107030001','2002010009',TO_DATE('2021-07-04', 'YYYY-MM-DD'),TO_DATE('2021-07-07', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107030002','2001100003',TO_DATE('2021-07-03', 'YYYY-MM-DD'),TO_DATE('2021-07-06', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107030003','2001160007',TO_DATE('2021-07-05', 'YYYY-MM-DD'),TO_DATE('2021-07-10', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107030004','2001020006',TO_DATE('2021-07-04', 'YYYY-MM-DD'),TO_DATE('2021-07-07', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2107030005','2001220003',TO_DATE('2021-07-07', 'YYYY-MM-DD'),TO_DATE('2021-07-11', 'YYYY-MM-DD'));
